group_.one,group_.two,session_id,% Sessions,plptopdp,add_to_cart,%Plpconvertion,purchase,product_revenue,tasa_conversion,Ticket Promedio
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23560217644&gbraid=0aaaaaday7cbobelcam-bcw9otgczzrjo_&gclid=cj0kcqjw4ppnbhd8arisamo-iczpovio0pa-altxulhsiwo7yodhdegvca8qtudwiizy8-wsxdqiwsmaav2iealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
samsun a56,sin_path2,1,0,0,0,0,0,0,0,null
fun,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cjwkcajwyypobhbxeiwagpt8p-qymlv5zwbcwsz0pgspotssbejcrj-07yqbueuliohp-u2ueiowfbocz5yqavd_bwe&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23551015197&gbraid=0aaaaaday7cys21p6y64sngk98nl5bvlsj&gclid=cjwkcaiatq_nbha_eiwa78nnwboynv3ud_clrnr_xgk0cormcu0mohl9epcv7jx4g8sklvrwiieafbocqkmqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
listas,baterias-de-cocina-simple-cook,1,0,0,0,0,0,0,0,null
almohada embarazo,sin_path2,1,0,0,0,0,0,0,0,null
zapatilllas ujer,sin_path2,1,0,0,0,0,0,0,0,null
zaptillas,sin_path2,1,0,0,0,0,0,0,0,null
listas,shaker,1,0,1,0,1,0,0,0,null
zapatilla mujer marittimo,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559323234&gbraid=0aaaaaday7cz6fcrjsppqwp_kkw5glhdq_&gclid=cjwkcaiah5xnbhaaeiwa_bu8fdy_iuwzrrlzpnjvkglmzyx2jaadckmjzjnkew6sawjpivje_ruklhocct0qavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
listas,dedo-vibrador,1,0,0,0,0,0,0,0,null
listas,samsung-galaxy-tab,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjw7ijobhdyarisafzrwqyaur2mqyxb_xk3da9qqm4dhv3rh7z7qrzaf37xutdglbte0idb4tmaasfrealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
?_ga=2.193415274.636405394.1774129374-507485820.1767557799,sin_path2,1,0,0,0,0,0,0,0,null
repelente,sin_path2,1,0,0,0,0,0,0,0,null
aspiradoras de agua,sin_path2,1,0,0,0,0,0,0,0,null
herramientas,?gad_source=0&gad_campaignid=22221813047&gclid=cj0kcqjw1zjobhcmarisadduftdaqyj_4diax3ztelh2_dh_ia7m4i1vj38fj92yr_u2mx8o3mg6fieaar2mealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23382776083&gbraid=0aaaaaday7cyt8bee1ry83jk8iax0vb6kq&gclid=cjwkcaiaqprnbhb6eiwame3yhhvprddie8xjhapg3fbolflvdnor1zbwc-iz0p1yi40hzki1h7nharocr-sqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
botin casual mujer,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23555524013&gbraid=0aaaaaday7czaduxfzfkgin-a92woudvpz&gclid=cjwkcajwvqjobhageiwangeqns8m6nsjtd2djeaqdlwfcszzkqln3jhybn-v-2llcdnmnnmvdal0bbocnc4qavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23382776083&gbraid=0aaaaaday7cysphppdidnrcnmudrp6ufsx&gclid=cj0kcqjwve7nbhc-arisalzy9hx5no-i9swbxwgamexshmrcvrspyerqngapqj27cithvtxjup9fdisaaq4-ealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
griferia lavaplatos,sin_path2,1,0,0,0,0,0,0,0,null
trolls,sin_path2,1,0,0,0,0,0,0,0,null
mecedora de bebe,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559308390&gbraid=0aaaaaday7cbg8fef5nqejrpc9qv-xbcvj&gclid=cjwkcajwyypobhbxeiwagpt8p9yngibozuftqvz8lfguvxhb_bwe0xtoiis6ic9kdrvlfv_powv35hocnsyqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
mesa centro,sin_path2,1,0,0,0,0,0,0,0,null
listas,teclado-ergonomico,1,0,1,0,1,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=17273853484&gbraid=0aaaaaday7cyk-v3bnarmatxkf4xawovtb&gclid=cjwkcajwvqjobhageiwangeqnuussza3qvih7msbkuu2hxv0aqos7tbca_6zlvtfar2qoh9noeo_ghocflgqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
ingletadora telescopica,sin_path2,1,0,0,0,0,0,0,0,null
?gad_source=5&gad_campaignid=23699073551&gclid=eaiaiqobchmimf7-zchfkwmv6gseab2x8tmxeaeyasaaegkel_d_bwe&gclsrc=aw.ds,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23378479373&gbraid=0aaaaaday7cbch5z9-uibjulunpgsi4rqb&gclid=cjwkcajw687nbhb4eiwaq645dsljw9nhja3u2mvsscali1myoffm-secvz1ithlxt44nyvqfequ07bocsxwqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
pelota de handball,sin_path2,1,0,0,0,0,0,0,0,null
listas,audifonos-gamer-rosados,1,0,1,0,1,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=20071715702&gbraid=0aaaaaday7czvnoa177j3odbhgziv8szx5&gclid=cj0kcqjwpv7nbhczarisadkifwzfjv5kfb92g4qwlu9mhixokqvr88mht5yzwhazmvb3qrkomf4yox8aao-0ealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
listas,cortavientos-reebok,1,0,0,0,0,0,0,0,null
listas,juguera-portatil,1,0,0,0,0,0,0,0,null
mujer,gnomo,1,0,1,0,1,0,0,0,null
listas,mecedora,1,0,1,0,1,0,0,0,null
?_ga=2.164248695.955287653.1772548038-1785842281.1770840969,sin_path2,1,0,0,0,0,0,0,0,null
?gad_source=5&gad_campaignid=23669511497&gclid=eaiaiqobchmippeh1zy3kwmvzup2cb0oiamyeaeyasaaeglg8_d_bwe&gclsrc=aw.ds,sin_path2,1,0,0,0,0,0,0,0,null
listas,aromatizante-para-auto,1,0,1,0,1,0,0,0,null
listas,zapatos-de-seguridad,1,0,0,0,0,0,0,0,null
elcimscuerda%20,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23382805648&gbraid=0aaaaaday7cyep1zjnl1er8dpytbnbuicl&gclid=cjwkcajwg_nnbhageiwaiypya2xclrbqwhf7wotreckzz06j2ys66supmbjo4zf1smomwombveb4gboc3zkqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
set de baño,sin_path2,1,0,0,0,0,0,0,0,null
chopta,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjw7ijobhdyarisafzrwqzao2u8ub3sqs0w51xou1gbcpu6gb9sm5usjq-s145ik_jzehumqqeaaoshealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
listas,soundbar-5-1,1,0,1,0,1,0,0,0,null
listas,cable-hdmi,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23560217644&gbraid=0aaaaaday7cyryudh8yzzziq6cfntx-mih&gclid=cj0kcqjw7ijobhdyarisafzrwqzizhamwh2w9id3sl5imrguquxwrnbmnmcp44bu7gccrsvmytoxonsaag1tealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
lego,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23534888549&gbraid=0aaaaaday7cabastkyipdmmmbniuq4eorn&gclid=cj0kcqjw4a3obhcharisachaqjmvlc22qskiamjiwtfyegpetjxj7rghdj3phqss2sw7pbl_sm_gsaaaavwcealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
sila de autos,sin_path2,1,0,0,0,0,0,0,0,null
listas,tostadora-4-rebanadas,1,0,0,0,0,0,0,0,null
impresora epson wifi,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559323234&gbraid=0aaaaaday7caphn0d7rpos5z2bacp8jle5&gclid=cj0kcqjw4a3obhcharisachaqjmedfz55j0x0-2vpm-sd3yfftvcotapiu1wqbd5_htcrhlmd-a7r5gaaow3ealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
cocina a leña,sin_path2,1,0,0,0,0,0,0,0,null
cable robacorriente,sin_path2,1,0,0,0,0,0,0,0,null
cupones-de-descuento,?utm_source=tactico&utm_medium=email&utm_campaign=20260323_black_cupones_tanda-2_17387490&emailauth=tvrjmu56a3lnvgc1zknaofewrlnurtluvuzkrlzqzefsmdfcu1v3dvewou4=&utm_content=banner&,1,0,0,0,0,0,0,0,null
?gad_source=5&gad_campaignid=23669511497&gclid=cj0kcqjw4a3obhcharisachaqjox8dtd1vrfqv19yjfuphgrojm3cfqx-7c4jcl3wowthuxleihog6eaaozbealw_wcb&gclsrc=aw.ds,sin_path2,1,0,0,0,0,0,0,0,null
listas,funko-pop-spiderman,1,0,0,0,0,0,0,0,null
casaca al agua hombre,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23560217644&gbraid=0aaaaaday7czr2e9a1usigjjhvq7rascrv&gclid=cj0kcqjwve7nbhc-arisalzy9hvngbuvd_cjkvjzeu2ogdqpvvnininemzp0cvjmv4nohqowcptp9ecaavxgealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
televisores,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.169839329.1928231507.1773150783-1813129112.1773150783,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjwgr_nbhdfarisahiuwr70sn3cy7kory9knnnemgc2hy6qi4eml3upb03qtoffkwf-qjfevwqaai_wealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
quilt sara miller victoria,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559168437&gbraid=0aaaaaday7cbtjzxihs11igpqxmoq-napo&gclid=cj0kcqjw4ppnbhd8arisamo-icyzanvfubhkyxr1drs7o23ovftit6l-opi3by4huel1gh00u4l9qkuaamuiealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
camarote de madera,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=17273853484&gbraid=0aaaaaday7cyahmep8k5cripzj6kfgecey&gclid=cjwkcajwvqjobhageiwangeqns7so0pi99zgjawqurvyjemgfxo6fsxcfjibsoxlozchloc6b4hsnxoczr8qavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
baby grill,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=21510923920&gbraid=0aaaaaday7cb7ip72kukbvx995mlmsfaxq&gclid=cjwkcajwjttnbhb0eiwauswyhv0ktvlgnsi2bmxibr19vkaa0o6ihn_gkshbjk3hqtl58l6ymsdfzrocwqiqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
chaqueta ferouch,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.11121011.619332284.1774831508-1612130354.1764378374,sin_path2,1,0,0,0,0,0,0,0,null
anillos plata,sin_path2,1,0,0,0,0,0,0,0,null
cotillon cumpleanos,sin_path2,1,0,0,0,0,0,0,0,null
listas,faldas-skort,1,0,0,0,0,0,0,0,null
outlet,sets-de-loza,1,0,0,0,0,0,0,0,null
listas,bomba-sumergible,1,0,1,0,1,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23560217644&gbraid=0aaaaaday7cyryudh8yzzziq6cfntx-mih&gclid=cj0kcqjw7ijobhdyarisafzrwqyjoxr7gmz4ixef7v7mj0modx_tnlirfihmlyztxdphp7tr3pszwg8aajufealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
accesrios mujer,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=16800406474&gbraid=0aaaaaday7ca9svvaginumbj-sc-j38kqr&gclid=cjwkcajw687nbhb4eiwaq645dpjulzoe8qifkmujn231bs_1gf-ofsrnqkrsfwfcuqk3-ca1igqnlrocpuaqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.168018344.808949790.1774714184-1641969197.1774714184,sin_path2,1,0,0,0,0,0,0,0,null
listas,poleron-rojo,1,0,0,0,0,0,0,0,null
outlet,opposite,1,0,1,0,1,0,0,0,null
maquillaje coreano ojos,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=22131483329&gbraid=0aaaaaday7cajldavndfbinmgtcwbiey6s&gclid=cj0kcqjwpv7nbhczarisadkifwxth96nva_77cbe1tju4czfgxuaxz7uiiow2t53orysekbej8y5ttuaaptqealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
alaniz?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=pazxh0bgnhzw0cmteac3j0ywzhchbfawqpnty3mdy3mzqzmzuyndi3aagnixtcvhpl3iwjnn1gy0ixv-hamalh94093ghpqkavxzvyrtykm1cf92nyl8g_aem_wzxk1rogobjozpn1v8mena,sin_path2,1,0,0,0,0,0,0,0,null
trajes de baño froens,sin_path2,1,0,0,0,0,0,0,0,null
outlet,monitores,1,0,0,0,0,0,0,0,null
listas,compostera,1,0,0,0,0,0,0,0,null
listas,wanderers,1,0,0,0,0,0,0,0,null
scooter eléctrico,sin_path2,1,0,0,0,0,0,0,0,null
listas,lavadora-16-kilos,1,0,1,0,1,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23529894927&gbraid=0aaaaaday7cbnuze6fkcjsnwotz9zjuegd&gclid=cj0kcqjw4a3obhcharisachaqjosp9ntyl_2s7kmkw-vkdwerrqhrdlfvxkircgnedcdk5rlpioeyigaatmaealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23563508371&gbraid=0aaaaaday7czygewl4yxk6n7h5lq_nclar&gclid=cj0kcqjwmunnbhdbarisaondkpm7eo7djqyxwgweuxa5t9ncnzpnqffoj1pbhes0qqnqsgzofw9ewokaalhmealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
saco bulgaro,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cjwkcajwyypobhbxeiwagpt8p_s9ujbitnmzjbjt2urttgl9xtwtk-sb1zkqwpi7sqd-yxphuquwdbocvcyqavd_bwe&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
notebook-asus-vivobook-14-x1404-intel-core-i5-16gb-ram-512gb-14-fhd-60hz-mkmumupspy,sin_path2,1,0,0,0,0,0,0,0,null
reloj-casio-digital-dama-la-670wga-1,sin_path2,1,0,1,0,1,0,0,0,null
luciacorbatas,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=21510923920&gbraid=0aaaaaday7cbogu17obdsxpznijiqukohd&gclid=cjwkcajwvqjobhageiwangeqnqe0uheakvov-xlzux7kvwezhqdxne0ghamy5x1jgyi_wyujqaesobocdm8qavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
listas,botiquin-bano,1,0,2,0,2,0,0,0,null
cama king,sin_path2,1,0,0,0,0,0,0,0,null
sweter mujer,sin_path2,1,0,0,0,0,0,0,0,null
basquetbol  polera,sin_path2,1,0,0,0,0,0,0,0,null
mochila bubba,sin_path2,1,0,0,0,0,0,0,0,null
listas,cera-depilatoria-elastica,1,0,0,0,0,0,0,0,null
space jam,sin_path2,1,0,0,0,0,0,0,0,null
guirnalda de luces,sin_path2,1,0,0,0,0,0,0,0,null
listas,celular-honor-x7b,1,0,0,0,0,0,0,0,null
?_ga=2.111788292.1401356303.1774666497-556974996.1774666497,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559321725&gbraid=0aaaaaday7czp4yjte0-y6j7bfok4ti01r&gclid=cj0kcqjw37nnbhdkarisaebgi8mw3rauzytsrez_fuo0bxmni5xq7kj196rbzlzd7bqpevhqcteqfa0aasupealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjw7ijobhdyarisafzrwqye9rxwxfbpmzxukjfsu92p-u7zxatodcg2na0yveqtucnzo4g9i1caauptealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
extractor de rodamientos,sin_path2,1,0,0,0,0,0,0,0,null
vestuario infantil,sin_path2,1,0,0,0,0,0,0,0,null
lab,sin_path2,1,0,0,0,0,0,0,0,null
maletas american tourister,sin_path2,1,0,0,0,0,0,0,0,null
listas,chaqueta-pluma-hombre,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23559321725&gbraid=0aaaaaday7cyxmcwsgatqqbvzmjrly-f6k&gclid=cjwkcajwvqjobhageiwangeqnff15aecvz97oa6x2ghimitdgzz9kzbnlla15sy6wio_ghuznyzlhhocgvwqavd_bwe,sin_path2,1,0,1,0,1,0,0,0,null
ropa skate,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.131979343.1918481197.1773491920-926937652.1773491920,sin_path2,1,0,0,0,0,0,0,0,null
mademsa,sin_path2,1,0,0,0,0,0,0,0,null
polerone niña,sin_path2,1,0,0,0,0,0,0,0,null
mujer,cherokee,1,0,0,0,0,0,0,0,null
supermercado,anglobrand,1,0,1,0,1,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23378529593&gbraid=0aaaaaday7caqhccnkh2x7p6pfzmkomeqc&gclid=cj0kcqjwpv7nbhczarisadkifwzbjnidlyzb5oblbetzm-aaqd289qzccqtmbhh8bosubjna4ln5wckaagdqealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
terminos-y-condiciones-marketplace,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.22168254.488158049.1774121567-357399265.1774121567,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cjwkcajwjttnbhb0eiwauswyhrdmtgyrs0s_xnw00lgc5jyu-v09qa2-jnacvtdpdxpyjarf-swywbocgtmqavd_bwe&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
lancome,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjw4a3obhcharisachaqjpf5tvbj6q2imfcjxex1chejgyqwgew24cavbx86z2qh0xb48gdspuaagwhealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
?_ga=2.96907679.1618263803.1774818185-1423598393.1685394962,sin_path2,1,0,0,0,0,0,0,0,null
listas,alargador-usb,1,0,0,0,0,0,0,0,null
banco abdominales,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.87133790.792493844.1774886401-2013642564.1774886401,sin_path2,1,0,0,0,0,0,0,0,null
mantas para cama,sin_path2,1,0,0,0,0,0,0,0,null
listas,vesta,1,0,0,0,0,0,0,0,null
?_ga=2.101164097.118228234.1773957463-938315162.1773957463,sin_path2,1,0,0,0,0,0,0,0,null
dormitorio,respaldos-de-cama,1,0,1,0,1,0,0,0,null
piscina con jacuzzi,sin_path2,1,0,0,0,0,0,0,0,null
cubre colchón 1 plaza tipo sabana,sin_path2,1,0,0,0,0,0,0,0,null
listas,shampoo-johnson,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23558742434&gbraid=0aaaaaday7cauygwuojpj7icsp0nkygpge&gclid=cj0kcqiak6rnbhcxarisan5mqltedskb60uc30mprnhsl0kstluteij9lid98hcgdx-2b2kq3rdkhl8aammvealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
listas,enterito-deportivo-mujer,1,0,0,0,0,0,0,0,null
listas,perfume-victoria-secret,1,0,0,0,0,0,0,0,null
?gad_source=5&gad_campaignid=23699073551&gclid=eaiaiqobchmilb7zh-xfkwmvrvm4bb20-h-eeaeyasaaeglhhvd_bwe&gclsrc=aw.ds,sin_path2,1,0,0,0,0,0,0,0,null
pack mochilas,sin_path2,1,0,0,0,0,0,0,0,null
tiendas-paris,?hl=es-es#:~:text=- sarah miller. - alaniz home.,1,0,0,0,0,0,0,0,null
puerta mascota,sin_path2,1,0,0,0,0,0,0,0,null
listas,lentes-oakley,1,0,0,0,0,0,0,0,null
listas,revlon-uniq-one,1,0,0,0,0,0,0,0,null
novedades-allsaints,?gclsrc=aw.ds&gad_source=1&gad_campaignid=12109096245&gclid=cjwkcaiatq_nbha_eiwa78nnwaoiwgg-lmv0tfn8g_c83jv7p96mmmsiv3rdr2vo6natptzfbw2qxrocxouqavd_bwe,1,0,0,0,0,0,0,0,null
cartera bubba,sin_path2,1,0,0,0,0,0,0,0,null
listas,macetas,1,0,0,0,0,0,0,0,null
ropa de hombre,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23529860322&gbraid=0aaaaaday7cyuixk_ltu2iagilepleybxc&gclid=cjwkcajwg_nnbhageiwaiypya7ianei_eyvyitol-v4-jpba1shkhrzcmfdao1q-8e6ouck7ohje5hoch3qqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
carpa tunel,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cjwkcajwyypobhbxeiwagpt8p4ynycjqagvb9uxj9bogvkrfz_mhhyxrba3kan7olbel3ccm9l3kwhoccroqavd_bwe&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
pijama snopy niña,sin_path2,1,0,0,0,0,0,0,0,null
?_ga=2.36913126.713398133.1773759685-1311375253.1772761353,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23378529593&gbraid=0aaaaaday7cy-fhol69uqvct-pppzsd_1q&gclid=cjwkcajwymnnbhbneiwa-kcgu5v0l9asujjyojqhtw6gjteytycv5gnlpolsmgp_wqcd9hhalh0jghochxoqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23553507252&gbraid=0aaaaaday7cazs67lkhj4z_rrvegf7nkaf&gclid=cjwkcajw-j3obhbueiwawqz_h5iniblzpx-bzz04gdehsvt0ivtqmhjiuiemjy-uv78-kcabpaj-xhocfdiqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
polera negra,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cjwkcajwpctnbha5eiwado1s9s5pdzu5sg9puphavf4z96wyg7b-3cjtt3otk3j-s0iho-d4udadsxocp34qavd_bwe&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
listas,papel-mural,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23373597111&gbraid=0aaaaaday7cb7vk94ulbhhwor8fewpjurc&gclid=cjwkcaiah5xnbhaaeiwa_bu8fajrjwqctqe2hdlrp_cpvkkwkgpaaofaruoalyz5526ialko-d1iarocngqqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23558742434&gbraid=0aaaaaday7cathjg9jgokaq1wcd1mftqyc&gclid=cj0kcqjwm6pobhcrarisaig58cjaq9dyo7abx8mocvj3f6bzdyi_xheyxsq9vikuqmz3379bcg94umcaau-mealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
?gad_source=5&gad_campaignid=23669511497&gclid=cjwkcajw-j3obhbueiwawqz_hz_cyw8mx2dysnq1wz_55qlawawc4tjbgqtusd8me9amf7q4ex-pohocw_iqavd_bwe&gclsrc=aw.ds,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23529903309&gbraid=0aaaaaday7czfkcttvd60zyhz4b9e7nh3a&gclid=cjwkcajwjttnbhb0eiwauswyhnrybaifapxuflx6xhcoz_nmswvc_c2xdgfs4mpgyb_h6ioy8smekrocorsqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
listas,carpa-automatica,1,0,1,0,1,0,0,0,null
juego sabanas,sin_path2,1,0,0,0,0,0,0,0,null
supermercado,?gad_source=2&gad_campaignid=21159140627&gclid=cj0kcqjw4a3obhcharisachaqjpg57izrgbqasdqscctfncqj1elifk5kb780hjv3oihupau2yxf95waaolyealw_wcb&gclsrc=aw.ds,1,0,0,0,0,0,0,0,null
zapatos de treking,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=16878094947&gbraid=0aaaaaday7cywvllgazna-khsieya_afzy&gclid=cjwkcaiatq_nbha_eiwa78nnwnnlfgdcvs7nkwcs7xeabk8tjoegglodztrndv6zt7n7_k_vnbogrhocg2gqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
crema vitamina c,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23555524013&gbraid=0aaaaaday7cawlk1rfu7hmlm41wfgy3py2&gclid=cjwkcaiaqprnbhb6eiwame3yhq_agz7shvt2h7jnwtu8ydsny4uat9epr5wlz1h5qeqffggsvydjpxocmegqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23566592626&gbraid=0aaaaaday7ca-kzpodtvziv1qeh3uzvcix&gclid=cj0kcqjwmunnbhdbarisaondkpk1owwmidjqazjnwqbkbqtl8zkpumulpxn-gcv8msnbmihdorcya6iaakiaealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
listas,filtro-hepa,1,0,0,0,0,0,0,0,null
ferreteria,newo,1,0,0,0,0,0,0,0,null
muebles,exit,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23558742434&gbraid=0aaaaaday7czqk9o80eoodnfi8fubn5bok&gclid=cj0kcqjw1zjobhcmarisadduftbrstimss0wn4cto1bb95zyuw6u3amc0yuzyyu7ngmn0sw3z9pfup4aal5aealw_wcb,sin_path2,1,0,0,0,0,0,0,0,null
?gclsrc=aw.ds&gad_source=4&gad_campaignid=23554248477&gbraid=0aaaaaday7czfdjeolpfhvxhxsqoprdfrm&gclid=cjwkcajwvqjobhageiwangeqnrbdqzv0wdxoqb-5xbzw_re-ng6bvr1ktwp5ezp7y89t5kjoxnhyoxocxvmqavd_bwe,sin_path2,1,0,0,0,0,0,0,0,null
listas,polera-batman,1,0,0,0,0,0,0,0,null
jeans lee regular straigth,sin_path2,1,0,0,0,0,0,0,0,null
listas,termolaminadoras,1,0,0,0,0,0,0,0,null
jugueteria,galt,1,0,0,0,0,0,0,0,null
poleras rainforest mujer,sin_path2,1,0,0,0,0,0,0,0,null
